kode_provinsi,nama_provinsi,kode_kabkota,nama_kabkota,tahun,angka_melek_huruf
35,"Prov. Jawa Timur",3513,"Kab. Probolinggo",2006,96.96
35,"Prov. Jawa Timur",3513,"Kab. Probolinggo",2007,96.62
35,"Prov. Jawa Timur",3513,"Kab. Probolinggo",2008,98.51
35,"Prov. Jawa Timur",3513,"Kab. Probolinggo",2009,97.16
35,"Prov. Jawa Timur",3514,"Kab. Pasuruan",2005,98.11
35,"Prov. Jawa Timur",3514,"Kab. Pasuruan",2006,98.69
35,"Prov. Jawa Timur",3514,"Kab. Pasuruan",2007,99.2
35,"Prov. Jawa Timur",3514,"Kab. Pasuruan",2008,98.22
35,"Prov. Jawa Timur",3514,"Kab. Pasuruan",2009,96.52
35,"Prov. Jawa Timur",3515,"Kab. Sidoarjo",2005,100
35,"Prov. Jawa Timur",3515,"Kab. Sidoarjo",2006,99.23
35,"Prov. Jawa Timur",3515,"Kab. Sidoarjo",2007,100
35,"Prov. Jawa Timur",3515,"Kab. Sidoarjo",2008,100
35,"Prov. Jawa Timur",3515,"Kab. Sidoarjo",2009,100
35,"Prov. Jawa Timur",3516,"Kab. Mojokerto",2005,99.78
35,"Prov. Jawa Timur",3516,"Kab. Mojokerto",2006,99.79
35,"Prov. Jawa Timur",3516,"Kab. Mojokerto",2007,99.78
35,"Prov. Jawa Timur",3516,"Kab. Mojokerto",2008,100
35,"Prov. Jawa Timur",3516,"Kab. Mojokerto",2009,100
35,"Prov. Jawa Timur",3517,"Kab. Jombang",2005,99.31
35,"Prov. Jawa Timur",3517,"Kab. Jombang",2006,100
35,"Prov. Jawa Timur",3517,"Kab. Jombang",2007,100
35,"Prov. Jawa Timur",3517,"Kab. Jombang",2008,100
35,"Prov. Jawa Timur",3517,"Kab. Jombang",2009,98.89
35,"Prov. Jawa Timur",3518,"Kab. Nganjuk",2005,98.88
35,"Prov. Jawa Timur",3518,"Kab. Nganjuk",2006,99.34
35,"Prov. Jawa Timur",3518,"Kab. Nganjuk",2007,100
35,"Prov. Jawa Timur",3518,"Kab. Nganjuk",2008,100
35,"Prov. Jawa Timur",3518,"Kab. Nganjuk",2009,97.46
35,"Prov. Jawa Timur",3519,"Kab. Madiun",2005,99.47
35,"Prov. Jawa Timur",3519,"Kab. Madiun",2006,99.46
35,"Prov. Jawa Timur",3519,"Kab. Madiun",2007,100
35,"Prov. Jawa Timur",3519,"Kab. Madiun",2008,99.7
35,"Prov. Jawa Timur",3519,"Kab. Madiun",2009,100
35,"Prov. Jawa Timur",3520,"Kab. Magetan",2005,99.34
35,"Prov. Jawa Timur",3520,"Kab. Magetan",2006,98.48
35,"Prov. Jawa Timur",3520,"Kab. Magetan",2007,100
35,"Prov. Jawa Timur",3520,"Kab. Magetan",2008,100
35,"Prov. Jawa Timur",3520,"Kab. Magetan",2009,100
35,"Prov. Jawa Timur",3521,"Kab. Ngawi",2005,98.8
35,"Prov. Jawa Timur",3521,"Kab. Ngawi",2006,99.46
35,"Prov. Jawa Timur",3521,"Kab. Ngawi",2007,99.48
35,"Prov. Jawa Timur",3521,"Kab. Ngawi",2008,98.97
35,"Prov. Jawa Timur",3521,"Kab. Ngawi",2009,100
35,"Prov. Jawa Timur",3522,"Kab. Bojonegoro",2005,99.8
35,"Prov. Jawa Timur",3522,"Kab. Bojonegoro",2006,99.79
35,"Prov. Jawa Timur",3522,"Kab. Bojonegoro",2007,99.78
35,"Prov. Jawa Timur",3522,"Kab. Bojonegoro",2008,99.43
35,"Prov. Jawa Timur",3522,"Kab. Bojonegoro",2009,98.89
35,"Prov. Jawa Timur",3523,"Kab. Tuban",2005,98.75
35,"Prov. Jawa Timur",3523,"Kab. Tuban",2006,99.12
35,"Prov. Jawa Timur",3523,"Kab. Tuban",2007,98.59
35,"Prov. Jawa Timur",3523,"Kab. Tuban",2008,100
35,"Prov. Jawa Timur",3523,"Kab. Tuban",2009,98.79
35,"Prov. Jawa Timur",3524,"Kab. Lamongan",2005,100
35,"Prov. Jawa Timur",3524,"Kab. Lamongan",2006,99.8
35,"Prov. Jawa Timur",3524,"Kab. Lamongan",2007,99.32
35,"Prov. Jawa Timur",3524,"Kab. Lamongan",2008,100
35,"Prov. Jawa Timur",3524,"Kab. Lamongan",2009,100
35,"Prov. Jawa Timur",3525,"Kab. Gresik",2005,100
35,"Prov. Jawa Timur",3525,"Kab. Gresik",2006,99.8
35,"Prov. Jawa Timur",3525,"Kab. Gresik",2007,99.78
35,"Prov. Jawa Timur",3525,"Kab. Gresik",2008,100
35,"Prov. Jawa Timur",3525,"Kab. Gresik",2009,100
35,"Prov. Jawa Timur",3526,"Kab. Bangkalan",2005,98.03
35,"Prov. Jawa Timur",3526,"Kab. Bangkalan",2006,99.28
35,"Prov. Jawa Timur",3526,"Kab. Bangkalan",2007,98.37
35,"Prov. Jawa Timur",3526,"Kab. Bangkalan",2008,100
35,"Prov. Jawa Timur",3526,"Kab. Bangkalan",2009,97.43
35,"Prov. Jawa Timur",3527,"Kab. Sampang",2005,95.46
35,"Prov. Jawa Timur",3527,"Kab. Sampang",2006,95.36
35,"Prov. Jawa Timur",3527,"Kab. Sampang",2007,92.45
35,"Prov. Jawa Timur",3527,"Kab. Sampang",2008,91.65
35,"Prov. Jawa Timur",3527,"Kab. Sampang",2009,96.65
35,"Prov. Jawa Timur",3528,"Kab. Pamekasan",2005,97.28
35,"Prov. Jawa Timur",3528,"Kab. Pamekasan",2006,98.55
35,"Prov. Jawa Timur",3528,"Kab. Pamekasan",2007,96.62
35,"Prov. Jawa Timur",3528,"Kab. Pamekasan",2008,99.15
35,"Prov. Jawa Timur",3528,"Kab. Pamekasan",2009,100
35,"Prov. Jawa Timur",3529,"Kab. Sumenep",2005,98.82
35,"Prov. Jawa Timur",3529,"Kab. Sumenep",2006,98.1
35,"Prov. Jawa Timur",3529,"Kab. Sumenep",2007,98.4
35,"Prov. Jawa Timur",3529,"Kab. Sumenep",2008,96.96
35,"Prov. Jawa Timur",3529,"Kab. Sumenep",2009,100
35,"Prov. Jawa Timur",3571,"Kota Kediri",2005,99.55
35,"Prov. Jawa Timur",3571,"Kota Kediri",2006,99.76
35,"Prov. Jawa Timur",3571,"Kota Kediri",2007,99.25
35,"Prov. Jawa Timur",3571,"Kota Kediri",2008,100
35,"Prov. Jawa Timur",3571,"Kota Kediri",2009,100
35,"Prov. Jawa Timur",3572,"Kota Blitar",2005,99.03
35,"Prov. Jawa Timur",3572,"Kota Blitar",2006,99.77
35,"Prov. Jawa Timur",3572,"Kota Blitar",2007,99.44
35,"Prov. Jawa Timur",3572,"Kota Blitar",2008,99.71
35,"Prov. Jawa Timur",3572,"Kota Blitar",2009,100
35,"Prov. Jawa Timur",3573,"Kota Malang",2005,99.55
35,"Prov. Jawa Timur",3573,"Kota Malang",2006,100
35,"Prov. Jawa Timur",3573,"Kota Malang",2007,100
35,"Prov. Jawa Timur",3573,"Kota Malang",2008,100
35,"Prov. Jawa Timur",3573,"Kota Malang",2009,94.74
35,"Prov. Jawa Timur",3574,"Kota Probolinggo",2005,99.01
35,"Prov. Jawa Timur",3574,"Kota Probolinggo",2006,98.8
35,"Prov. Jawa Timur",3574,"Kota Probolinggo",2007,99.5
35,"Prov. Jawa Timur",3574,"Kota Probolinggo",2008,100
35,"Prov. Jawa Timur",3574,"Kota Probolinggo",2009,100
35,"Prov. Jawa Timur",3575,"Kota Pasuruan",2005,99.8
35,"Prov. Jawa Timur",3575,"Kota Pasuruan",2006,99.27
35,"Prov. Jawa Timur",3575,"Kota Pasuruan",2007,100
35,"Prov. Jawa Timur",3575,"Kota Pasuruan",2008,100
35,"Prov. Jawa Timur",3575,"Kota Pasuruan",2009,100
35,"Prov. Jawa Timur",3576,"Kota Mojokerto",2005,99.78
35,"Prov. Jawa Timur",3576,"Kota Mojokerto",2006,99.77
35,"Prov. Jawa Timur",3576,"Kota Mojokerto",2007,100
35,"Prov. Jawa Timur",3576,"Kota Mojokerto",2008,99.44
35,"Prov. Jawa Timur",3576,"Kota Mojokerto",2009,100
35,"Prov. Jawa Timur",3577,"Kota Madiun",2005,99.71
35,"Prov. Jawa Timur",3577,"Kota Madiun",2006,99.71
35,"Prov. Jawa Timur",3577,"Kota Madiun",2007,100
35,"Prov. Jawa Timur",3577,"Kota Madiun",2008,100
35,"Prov. Jawa Timur",3577,"Kota Madiun",2009,100
35,"Prov. Jawa Timur",3578,"Kota Surabaya",2005,99.88
35,"Prov. Jawa Timur",3578,"Kota Surabaya",2006,99.07
35,"Prov. Jawa Timur",3578,"Kota Surabaya",2007,99.74
35,"Prov. Jawa Timur",3578,"Kota Surabaya",2008,100
35,"Prov. Jawa Timur",3578,"Kota Surabaya",2009,100
35,"Prov. Jawa Timur",3579,"Kota Batu",2005,99.45
35,"Prov. Jawa Timur",3579,"Kota Batu",2006,99.63
35,"Prov. Jawa Timur",3579,"Kota Batu",2007,99.3
35,"Prov. Jawa Timur",3579,"Kota Batu",2008,100
35,"Prov. Jawa Timur",3579,"Kota Batu",2009,100
36,"Prov. Banten",3601,"Kab. Pandeglang",2005,99.12
36,"Prov. Banten",3601,"Kab. Pandeglang",2006,98.52
36,"Prov. Banten",3601,"Kab. Pandeglang",2007,99.2
36,"Prov. Banten",3601,"Kab. Pandeglang",2008,100
36,"Prov. Banten",3601,"Kab. Pandeglang",2009,100
36,"Prov. Banten",3602,"Kab. Lebak",2005,99.14
36,"Prov. Banten",3602,"Kab. Lebak",2006,99.46
36,"Prov. Banten",3602,"Kab. Lebak",2007,98
36,"Prov. Banten",3602,"Kab. Lebak",2008,99.43
36,"Prov. Banten",3602,"Kab. Lebak",2009,100
36,"Prov. Banten",3603,"Kab. Tangerang",2005,99.89
36,"Prov. Banten",3603,"Kab. Tangerang",2006,99.76
36,"Prov. Banten",3603,"Kab. Tangerang",2007,99.66
36,"Prov. Banten",3603,"Kab. Tangerang",2008,100
36,"Prov. Banten",3603,"Kab. Tangerang",2009,99.01
36,"Prov. Banten",3604,"Kab. Serang",2005,99.25
36,"Prov. Banten",3604,"Kab. Serang",2006,98.67
36,"Prov. Banten",3604,"Kab. Serang",2007,99.11
36,"Prov. Banten",3604,"Kab. Serang",2008,100
36,"Prov. Banten",3604,"Kab. Serang",2009,100
36,"Prov. Banten",3671,"Kota Tangerang",2005,99.85
36,"Prov. Banten",3671,"Kota Tangerang",2006,99.58
36,"Prov. Banten",3671,"Kota Tangerang",2007,99.86
36,"Prov. Banten",3671,"Kota Tangerang",2008,100
36,"Prov. Banten",3671,"Kota Tangerang",2009,100
36,"Prov. Banten",3672,"Kota Cilegon",2005,100
36,"Prov. Banten",3672,"Kota Cilegon",2006,100
36,"Prov. Banten",3672,"Kota Cilegon",2007,99.64
36,"Prov. Banten",3672,"Kota Cilegon",2008,100
36,"Prov. Banten",3672,"Kota Cilegon",2009,100
36,"Prov. Banten",3673,"Kota Serang",2005,0
36,"Prov. Banten",3673,"Kota Serang",2006,0
36,"Prov. Banten",3673,"Kota Serang",2007,0
36,"Prov. Banten",3673,"Kota Serang",2008,0
36,"Prov. Banten",3673,"Kota Serang",2009,98.08
51,"Prov. Bali",5101,"Kab. Jembrana",2005,98.76
51,"Prov. Bali",5101,"Kab. Jembrana",2006,100
51,"Prov. Bali",5101,"Kab. Jembrana",2007,100
51,"Prov. Bali",5101,"Kab. Jembrana",2008,98.52
51,"Prov. Bali",5101,"Kab. Jembrana",2009,100
51,"Prov. Bali",5102,"Kab. Tabanan",2005,99.28
51,"Prov. Bali",5102,"Kab. Tabanan",2006,97.89
51,"Prov. Bali",5102,"Kab. Tabanan",2007,99.3
51,"Prov. Bali",5102,"Kab. Tabanan",2008,99.1
51,"Prov. Bali",5102,"Kab. Tabanan",2009,100
51,"Prov. Bali",5103,"Kab. Badung",2005,99.47
51,"Prov. Bali",5103,"Kab. Badung",2006,99.21
51,"Prov. Bali",5103,"Kab. Badung",2007,98.68
51,"Prov. Bali",5103,"Kab. Badung",2008,100
51,"Prov. Bali",5103,"Kab. Badung",2009,100
51,"Prov. Bali",5104,"Kab. Gianyar",2005,99.29
51,"Prov. Bali",5104,"Kab. Gianyar",2006,99.51
51,"Prov. Bali",5104,"Kab. Gianyar",2007,99.5
51,"Prov. Bali",5104,"Kab. Gianyar",2008,99
51,"Prov. Bali",5104,"Kab. Gianyar",2009,88.19
51,"Prov. Bali",5105,"Kab. Klungkung",2005,99.09
51,"Prov. Bali",5105,"Kab. Klungkung",2006,98.57
51,"Prov. Bali",5105,"Kab. Klungkung",2007,98.67
51,"Prov. Bali",5105,"Kab. Klungkung",2008,98.56
51,"Prov. Bali",5105,"Kab. Klungkung",2009,83.38
51,"Prov. Bali",5106,"Kab. Bangli",2005,98.72
51,"Prov. Bali",5106,"Kab. Bangli",2006,97.92
51,"Prov. Bali",5106,"Kab. Bangli",2007,96.14
51,"Prov. Bali",5106,"Kab. Bangli",2008,98.22
51,"Prov. Bali",5106,"Kab. Bangli",2009,91.29
51,"Prov. Bali",5107,"Kab. Karang Asem",2005,96.43
51,"Prov. Bali",5107,"Kab. Karang Asem",2006,96.07
51,"Prov. Bali",5107,"Kab. Karang Asem",2007,93.18
51,"Prov. Bali",5107,"Kab. Karang Asem",2008,93.94
51,"Prov. Bali",5107,"Kab. Karang Asem",2009,83.68
51,"Prov. Bali",5108,"Kab. Buleleng",2005,99.32
51,"Prov. Bali",5108,"Kab. Buleleng",2006,98.74
51,"Prov. Bali",5108,"Kab. Buleleng",2007,98.83
51,"Prov. Bali",5108,"Kab. Buleleng",2008,100
51,"Prov. Bali",5108,"Kab. Buleleng",2009,100
51,"Prov. Bali",5171,"Kota Denpasar",2005,99.15
51,"Prov. Bali",5171,"Kota Denpasar",2006,99.55
51,"Prov. Bali",5171,"Kota Denpasar",2007,100
51,"Prov. Bali",5171,"Kota Denpasar",2008,100
51,"Prov. Bali",5171,"Kota Denpasar",2009,100
52,"Prov. Nusa Tenggara Barat",5201,"Kab. Lombok Barat",2005,93.29
52,"Prov. Nusa Tenggara Barat",5201,"Kab. Lombok Barat",2006,94.53
52,"Prov. Nusa Tenggara Barat",5201,"Kab. Lombok Barat",2007,95.9
52,"Prov. Nusa Tenggara Barat",5201,"Kab. Lombok Barat",2008,100
52,"Prov. Nusa Tenggara Barat",5201,"Kab. Lombok Barat",2009,96.3
52,"Prov. Nusa Tenggara Barat",5202,"Kab. Lombok Tengah",2005,96.12
52,"Prov. Nusa Tenggara Barat",5202,"Kab. Lombok Tengah",2006,95.75
52,"Prov. Nusa Tenggara Barat",5202,"Kab. Lombok Tengah",2007,95.32
52,"Prov. Nusa Tenggara Barat",5202,"Kab. Lombok Tengah",2008,98.36
52,"Prov. Nusa Tenggara Barat",5202,"Kab. Lombok Tengah",2009,97.12
52,"Prov. Nusa Tenggara Barat",5203,"Kab. Lombok Timur",2005,98.33
52,"Prov. Nusa Tenggara Barat",5203,"Kab. Lombok Timur",2006,98.6
52,"Prov. Nusa Tenggara Barat",5203,"Kab. Lombok Timur",2007,97.11
52,"Prov. Nusa Tenggara Barat",5203,"Kab. Lombok Timur",2008,98.36
52,"Prov. Nusa Tenggara Barat",5203,"Kab. Lombok Timur",2009,98.55
52,"Prov. Nusa Tenggara Barat",5204,"Kab. Sumbawa",2005,96.85
52,"Prov. Nusa Tenggara Barat",5204,"Kab. Sumbawa",2006,98.98
52,"Prov. Nusa Tenggara Barat",5204,"Kab. Sumbawa",2007,99.04
52,"Prov. Nusa Tenggara Barat",5204,"Kab. Sumbawa",2008,99.48
52,"Prov. Nusa Tenggara Barat",5204,"Kab. Sumbawa",2009,97.67
52,"Prov. Nusa Tenggara Barat",5205,"Kab. Dompu",2005,93.91
52,"Prov. Nusa Tenggara Barat",5205,"Kab. Dompu",2006,92.51
52,"Prov. Nusa Tenggara Barat",5205,"Kab. Dompu",2007,96.47
52,"Prov. Nusa Tenggara Barat",5205,"Kab. Dompu",2008,98.49
52,"Prov. Nusa Tenggara Barat",5205,"Kab. Dompu",2009,98.77
52,"Prov. Nusa Tenggara Barat",5206,"Kab. Bima",2005,95.74
52,"Prov. Nusa Tenggara Barat",5206,"Kab. Bima",2006,96.71
52,"Prov. Nusa Tenggara Barat",5206,"Kab. Bima",2007,96.96
52,"Prov. Nusa Tenggara Barat",5206,"Kab. Bima",2008,96.66
52,"Prov. Nusa Tenggara Barat",5206,"Kab. Bima",2009,98.73
52,"Prov. Nusa Tenggara Barat",5207,"Kab. Sumbawa Barat",2005,98.66
52,"Prov. Nusa Tenggara Barat",5207,"Kab. Sumbawa Barat",2006,98.39
52,"Prov. Nusa Tenggara Barat",5207,"Kab. Sumbawa Barat",2007,99.51
52,"Prov. Nusa Tenggara Barat",5207,"Kab. Sumbawa Barat",2008,99.75
52,"Prov. Nusa Tenggara Barat",5207,"Kab. Sumbawa Barat",2009,100
52,"Prov. Nusa Tenggara Barat",5271,"Kota Mataram",2005,98.8
52,"Prov. Nusa Tenggara Barat",5271,"Kota Mataram",2006,97.55
52,"Prov. Nusa Tenggara Barat",5271,"Kota Mataram",2007,98.75
52,"Prov. Nusa Tenggara Barat",5271,"Kota Mataram",2008,99.12
52,"Prov. Nusa Tenggara Barat",5271,"Kota Mataram",2009,100
52,"Prov. Nusa Tenggara Barat",5272,"Kota Bima",2005,98.79
52,"Prov. Nusa Tenggara Barat",5272,"Kota Bima",2006,97.27
52,"Prov. Nusa Tenggara Barat",5272,"Kota Bima",2007,99.1
52,"Prov. Nusa Tenggara Barat",5272,"Kota Bima",2008,100
52,"Prov. Nusa Tenggara Barat",5272,"Kota Bima",2009,97.17
53,"Prov. Nusa Tenggara Timur",5301,"Kab. Sumba Barat",2005,83.96
53,"Prov. Nusa Tenggara Timur",5301,"Kab. Sumba Barat",2006,82.43
53,"Prov. Nusa Tenggara Timur",5301,"Kab. Sumba Barat",2007,84.92
53,"Prov. Nusa Tenggara Timur",5301,"Kab. Sumba Barat",2008,87.67
53,"Prov. Nusa Tenggara Timur",5301,"Kab. Sumba Barat",2009,87.43
53,"Prov. Nusa Tenggara Timur",5302,"Kab. Sumba Timur",2005,94.03
53,"Prov. Nusa Tenggara Timur",5302,"Kab. Sumba Timur",2006,93.43
53,"Prov. Nusa Tenggara Timur",5302,"Kab. Sumba Timur",2007,92.43
53,"Prov. Nusa Tenggara Timur",5302,"Kab. Sumba Timur",2008,93.89
53,"Prov. Nusa Tenggara Timur",5302,"Kab. Sumba Timur",2009,97.02
53,"Prov. Nusa Tenggara Timur",5303,"Kab. Kupang",2005,93.43
53,"Prov. Nusa Tenggara Timur",5303,"Kab. Kupang",2006,95.6
53,"Prov. Nusa Tenggara Timur",5303,"Kab. Kupang",2007,97.49
53,"Prov. Nusa Tenggara Timur",5303,"Kab. Kupang",2008,98.29
53,"Prov. Nusa Tenggara Timur",5303,"Kab. Kupang",2009,95.83
53,"Prov. Nusa Tenggara Timur",5304,"Kab. Timor Tengah Selatan",2005,94.4
53,"Prov. Nusa Tenggara Timur",5304,"Kab. Timor Tengah Selatan",2006,94.83
53,"Prov. Nusa Tenggara Timur",5304,"Kab. Timor Tengah Selatan",2007,97.3
53,"Prov. Nusa Tenggara Timur",5304,"Kab. Timor Tengah Selatan",2008,100
53,"Prov. Nusa Tenggara Timur",5304,"Kab. Timor Tengah Selatan",2009,91.66
53,"Prov. Nusa Tenggara Timur",5305,"Kab. Timor Tengah Utara",2005,94.18
53,"Prov. Nusa Tenggara Timur",5305,"Kab. Timor Tengah Utara",2006,93.97
53,"Prov. Nusa Tenggara Timur",5305,"Kab. Timor Tengah Utara",2007,97.37
53,"Prov. Nusa Tenggara Timur",5305,"Kab. Timor Tengah Utara",2008,100
53,"Prov. Nusa Tenggara Timur",5305,"Kab. Timor Tengah Utara",2009,94.87
53,"Prov. Nusa Tenggara Timur",5306,"Kab. Belu",2005,93.39
53,"Prov. Nusa Tenggara Timur",5306,"Kab. Belu",2006,91.61
53,"Prov. Nusa Tenggara Timur",5306,"Kab. Belu",2007,91.75
53,"Prov. Nusa Tenggara Timur",5306,"Kab. Belu",2008,95.45
53,"Prov. Nusa Tenggara Timur",5306,"Kab. Belu",2009,91.18
53,"Prov. Nusa Tenggara Timur",5307,"Kab. Alor",2005,98.63
53,"Prov. Nusa Tenggara Timur",5307,"Kab. Alor",2006,98.48
53,"Prov. Nusa Tenggara Timur",5307,"Kab. Alor",2007,96.49
53,"Prov. Nusa Tenggara Timur",5307,"Kab. Alor",2008,98.95
53,"Prov. Nusa Tenggara Timur",5307,"Kab. Alor",2009,98.07
53,"Prov. Nusa Tenggara Timur",5308,"Kab. Lembata",2005,97.92
53,"Prov. Nusa Tenggara Timur",5308,"Kab. Lembata",2006,96.64
53,"Prov. Nusa Tenggara Timur",5308,"Kab. Lembata",2007,98.97
53,"Prov. Nusa Tenggara Timur",5308,"Kab. Lembata",2008,99.34
53,"Prov. Nusa Tenggara Timur",5308,"Kab. Lembata",2009,96.95
53,"Prov. Nusa Tenggara Timur",5309,"Kab. Flores Timur",2005,99.21
53,"Prov. Nusa Tenggara Timur",5309,"Kab. Flores Timur",2006,97.04
53,"Prov. Nusa Tenggara Timur",5309,"Kab. Flores Timur",2007,98.81
53,"Prov. Nusa Tenggara Timur",5309,"Kab. Flores Timur",2008,100
53,"Prov. Nusa Tenggara Timur",5309,"Kab. Flores Timur",2009,97.71
53,"Prov. Nusa Tenggara Timur",5310,"Kab. Sikka",2005,95.94
53,"Prov. Nusa Tenggara Timur",5310,"Kab. Sikka",2006,96.37
53,"Prov. Nusa Tenggara Timur",5310,"Kab. Sikka",2007,97.17
53,"Prov. Nusa Tenggara Timur",5310,"Kab. Sikka",2008,96.69
53,"Prov. Nusa Tenggara Timur",5310,"Kab. Sikka",2009,96.07
53,"Prov. Nusa Tenggara Timur",5311,"Kab. Ende",2005,98.56
53,"Prov. Nusa Tenggara Timur",5311,"Kab. Ende",2006,98.17
53,"Prov. Nusa Tenggara Timur",5311,"Kab. Ende",2007,98.88
53,"Prov. Nusa Tenggara Timur",5311,"Kab. Ende",2008,98.51
53,"Prov. Nusa Tenggara Timur",5311,"Kab. Ende",2009,98.99
53,"Prov. Nusa Tenggara Timur",5312,"Kab. Ngada",2005,98.73
53,"Prov. Nusa Tenggara Timur",5312,"Kab. Ngada",2006,98.4
53,"Prov. Nusa Tenggara Timur",5312,"Kab. Ngada",2007,99.46
53,"Prov. Nusa Tenggara Timur",5312,"Kab. Ngada",2008,99.19
53,"Prov. Nusa Tenggara Timur",5312,"Kab. Ngada",2009,95.71
53,"Prov. Nusa Tenggara Timur",5313,"Kab. Manggarai",2005,98.28
53,"Prov. Nusa Tenggara Timur",5313,"Kab. Manggarai",2006,99.28
53,"Prov. Nusa Tenggara Timur",5313,"Kab. Manggarai",2007,97.54
53,"Prov. Nusa Tenggara Timur",5313,"Kab. Manggarai",2008,99.35
53,"Prov. Nusa Tenggara Timur",5313,"Kab. Manggarai",2009,94.06
53,"Prov. Nusa Tenggara Timur",5314,"Kab. Rote Ndao",2005,97.09
53,"Prov. Nusa Tenggara Timur",5314,"Kab. Rote Ndao",2006,97.25
53,"Prov. Nusa Tenggara Timur",5314,"Kab. Rote Ndao",2007,93.91
53,"Prov. Nusa Tenggara Timur",5314,"Kab. Rote Ndao",2008,97.48
53,"Prov. Nusa Tenggara Timur",5314,"Kab. Rote Ndao",2009,100
53,"Prov. Nusa Tenggara Timur",5315,"Kab. Manggarai Barat",2005,97.81
53,"Prov. Nusa Tenggara Timur",5315,"Kab. Manggarai Barat",2006,96.79
53,"Prov. Nusa Tenggara Timur",5315,"Kab. Manggarai Barat",2007,98.63
53,"Prov. Nusa Tenggara Timur",5315,"Kab. Manggarai Barat",2008,98.35
53,"Prov. Nusa Tenggara Timur",5315,"Kab. Manggarai Barat",2009,100
53,"Prov. Nusa Tenggara Timur",5316,"Kab. Sumba Tengah",2005,0
53,"Prov. Nusa Tenggara Timur",5316,"Kab. Sumba Tengah",2006,0
53,"Prov. Nusa Tenggara Timur",5316,"Kab. Sumba Tengah",2007,82.99
53,"Prov. Nusa Tenggara Timur",5316,"Kab. Sumba Tengah",2008,90.18
53,"Prov. Nusa Tenggara Timur",5316,"Kab. Sumba Tengah",2009,94.4
53,"Prov. Nusa Tenggara Timur",5317,"Kab. Sumba Barat Daya",2005,0
53,"Prov. Nusa Tenggara Timur",5317,"Kab. Sumba Barat Daya",2006,0
53,"Prov. Nusa Tenggara Timur",5317,"Kab. Sumba Barat Daya",2007,90.03
53,"Prov. Nusa Tenggara Timur",5317,"Kab. Sumba Barat Daya",2008,84.65
53,"Prov. Nusa Tenggara Timur",5317,"Kab. Sumba Barat Daya",2009,81.42
53,"Prov. Nusa Tenggara Timur",5318,"Kab. Nagekeo",2005,0
53,"Prov. Nusa Tenggara Timur",5318,"Kab. Nagekeo",2006,0
53,"Prov. Nusa Tenggara Timur",5318,"Kab. Nagekeo",2007,97.57
53,"Prov. Nusa Tenggara Timur",5318,"Kab. Nagekeo",2008,98.92
53,"Prov. Nusa Tenggara Timur",5318,"Kab. Nagekeo",2009,100
53,"Prov. Nusa Tenggara Timur",5319,"Kab. Manggarai Timur",2005,0
53,"Prov. Nusa Tenggara Timur",5319,"Kab. Manggarai Timur",2006,0
53,"Prov. Nusa Tenggara Timur",5319,"Kab. Manggarai Timur",2007,0
53,"Prov. Nusa Tenggara Timur",5319,"Kab. Manggarai Timur",2008,0
53,"Prov. Nusa Tenggara Timur",5319,"Kab. Manggarai Timur",2009,98.57
53,"Prov. Nusa Tenggara Timur",5371,"Kota Kupang",2005,98.86
53,"Prov. Nusa Tenggara Timur",5371,"Kota Kupang",2006,98.31
53,"Prov. Nusa Tenggara Timur",5371,"Kota Kupang",2007,99.41
53,"Prov. Nusa Tenggara Timur",5371,"Kota Kupang",2008,99.5
53,"Prov. Nusa Tenggara Timur",5371,"Kota Kupang",2009,100
61,"Prov. Kalimantan Barat",6101,"Kab. Sambas",2005,97.61
61,"Prov. Kalimantan Barat",6101,"Kab. Sambas",2006,99.35
61,"Prov. Kalimantan Barat",6101,"Kab. Sambas",2007,98.95
61,"Prov. Kalimantan Barat",6101,"Kab. Sambas",2008,99.5
61,"Prov. Kalimantan Barat",6101,"Kab. Sambas",2009,97.25
61,"Prov. Kalimantan Barat",6102,"Kab. Bengkayang",2005,99.52
61,"Prov. Kalimantan Barat",6102,"Kab. Bengkayang",2006,97.23
61,"Prov. Kalimantan Barat",6102,"Kab. Bengkayang",2007,96.8
61,"Prov. Kalimantan Barat",6102,"Kab. Bengkayang",2008,100
61,"Prov. Kalimantan Barat",6102,"Kab. Bengkayang",2009,97.42
61,"Prov. Kalimantan Barat",6103,"Kab. Landak",2005,97.45
61,"Prov. Kalimantan Barat",6103,"Kab. Landak",2006,98.19
61,"Prov. Kalimantan Barat",6103,"Kab. Landak",2007,97.8
61,"Prov. Kalimantan Barat",6103,"Kab. Landak",2008,98.45
61,"Prov. Kalimantan Barat",6103,"Kab. Landak",2009,100
61,"Prov. Kalimantan Barat",6104,"Kab. Pontianak",2005,96.87
61,"Prov. Kalimantan Barat",6104,"Kab. Pontianak",2006,97.9
61,"Prov. Kalimantan Barat",6104,"Kab. Pontianak",2007,98.62
61,"Prov. Kalimantan Barat",6104,"Kab. Pontianak",2008,99.56
61,"Prov. Kalimantan Barat",6104,"Kab. Pontianak",2009,100
61,"Prov. Kalimantan Barat",6105,"Kab. Sanggau",2005,97.49
61,"Prov. Kalimantan Barat",6105,"Kab. Sanggau",2006,97.76
61,"Prov. Kalimantan Barat",6105,"Kab. Sanggau",2007,97.43
61,"Prov. Kalimantan Barat",6105,"Kab. Sanggau",2008,99.55
61,"Prov. Kalimantan Barat",6105,"Kab. Sanggau",2009,100
61,"Prov. Kalimantan Barat",6106,"Kab. Ketapang",2005,97.36
